Time,Screen Name,Tweet,RT
38:01:00,@ahernandez85a,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@JackMartin96763,RT @JaminDover: My words #Exactly ! I pledge to #Vote for @realDonaldTrump regardless. PERIOD! #Trump2016 #MakeAmericaGreatAgain https://t…,5
38:01:00,@2425pumpe,RT @WDFx2EU: The Vicious Snake read by @realDonaldTrump; #MakeAmericaGreatAgain #Trump2016 #AlwaysTrump https://t.co/RpMLi3oF7Y,112
38:01:00,@lisam02184,RT @PattonDivision: Trump will #MakeAmericaGreatAgain! #dumpcruz #DumpKasich #VoteTrump #UTCaucus #Utah #AZPrimary #Arizona #Wisconsin http…,8
38:01:00,@ofccadjust,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@Integrity_911,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@babysgramma,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@BathSaltWarrior,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@WFLAPaul,@AnthonyDrmic #MakeAmericaGreatAgain,0
38:01:00,@Vote4TrumpUSA,RT @keksec__org: @realDonaldTrump the last 25 years government has been failing.. please #MakeAmericaGreatAgain https://t.co/Buu3p0bkmz,22
38:01:00,@TomMBell1,RT @Rockprincess818: #TeamTrump So Cal! We've got your back @realDonaldTrump #MakeAmericaGreatAgain cc @DanScavino https://t.co/T73aGIf4…,136
38:01:00,@MarionHowarth,RT @Rockprincess818: #TeamTrump So Cal! We've got your back @realDonaldTrump #MakeAmericaGreatAgain cc @DanScavino https://t.co/T73aGIf4…,136
38:01:00,@meatmufin,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@boomersooner59,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@JoanieCalc,RT @realDonaldTrump: THANK YOU ARIZONA! Get out and #VoteTrump on Tuesday! #AZPrimary #MakeAmericaGreatAgain #Trump2016 https://t.co/5itxk…,4473
38:01:00,@pamla_bostic,RT @realDonaldTrump: .@jessebwatters- Watching your show from Arizona where we just had a big rally. It is fantastic- everybody loves it! #…,2939
38:01:00,@GregsBMC,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@satyakigd,@ElGuerrero561 - Fuck off @jorgeramosnews!! No interviews and no ratings for you numbskulls. #Trump2016 #TrumpTrain #MakeAmericaGreatAgain,0
38:01:00,@leigh_smeby,RT @DarrenJJordan: FREE 💰 4 ILLEGALS #NeverHillary #VoteTrump #AlwaysTrump #MakeAmericaGreatAgain #Trump2016 #TeamTrump #Hillary2016 https:…,77
38:01:00,@paulthomas1020,RT @Rockprincess818: #TeamTrump So Cal! We've got your back @realDonaldTrump #MakeAmericaGreatAgain cc @DanScavino https://t.co/T73aGIf4…,136
38:01:00,@ceci8775,RT @LindaSuhler: Please--Caucus For Trump #Utah! #MakeAmericaGreatAgain! ✔️ VOTE #Trump2016 #UTCaucus #UtahForTrump #UtahCaucus https://t.…,379
38:01:00,@rlyor,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@PhinsDiehard,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@shotoftheweek,Obama Goes On Historic #Cuba Trip & News https://t.co/o6Oi84Skqb via @YouTube #WakeUpAmerica #MakeAmericaGreatAgain @realDonaldTrump #tcot,0
38:01:00,@tluvgolf,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@curiousnow1,"RT @realDonaldTrump: Join us in Salt Lake City, Utah- tonight! #MakeAmericaGreatAgain #Trump2016 https://t.co/1cJ7OFbQiz",3320
38:01:00,@mrwndrflxoxo,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@TmontDk,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@epiphany1114,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@BamaLady10,"RT @Micha_Joy: WOMEN, show @foxnews #MediaBuzz that #WomenLoveTrump VOTE Here & #RT #MakeAmericaGreatAgain @realDonaldTrump https://t.co/vU…",10
38:01:00,@TigmaGray,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@idideat4414505,RT @renomarky: When the haters tell you #TRUMP losses to #Hillary2016 just lololololololololol #MakeAmericaGreatAgain 🇺🇸🇺🇸🇺🇸🇺🇸 https://t.c…,9
38:01:00,@Cshaka8Johnson,RT @KatrinaPierson: #MakeAmericaGreatAgain,36
38:01:00,@imagine0413,"RT @JohnGGalt: Mitt Romney lost to McCain in 2008, lost to Obama in 2012, and lost to Trump in 2016—a complete & utter loser! #MakeAmericaG…",37
38:01:00,@JOHNCOSSEL,Dark Shadows low budget&high rating vampires&amp;hot blonde witches #divergent on 60's tv #MakeAmericaGreatAgain #cfinc https://t.co/RdvJch7lpr,0
38:02:00,@wrs1260,RT @WDFx2EU: She needs to see a dental hygienist and get laid; #MakeAmericaGreatAgain #ColgateTotalCare https://t.co/lZTq8Vr8Ej,31
38:02:00,@rumfolo,RT @corockymtns: 1000s here #MakeAmericaGreatAgain with #Trump2016 #TrumpRally join #TrumpTrain Millions of Supporters for Mr. Trump https:…,3
38:02:00,@Though_Criminal,RT @lionsoftrump: #lionsguard #TrumpTrain #TeamTrump #MakeAmericaGreatAgain #MAGA #AlwaysTrump Thanks to #InternetPeople for this ad. http…,144
38:02:00,@JeffMontes5,RT @theblacks4Trump: Here is what to say to a #TrumpProtest - #GETAJOB #OCCUPYADESK #Trump2016 #TrumpTrain #Trump #MakeAmericaGreatAgain ht…,51
39:00:00,@lgwynne4961,RT @loudobbsnews: Can He Close the Deal? @realDonalTrump outperformed himself in Florida https://t.co/QCUEaIYZLO #Trump2016 #MakeAmericaGre…,63
39:00:00,@AcesHigh10,RT @loudobbsnews: And do you believe a single word of what he says? #Trump2016 #MakeAmericaGreatAgain #Dobb https://t.co/5GSM4DbHiB,93
39:00:00,@elliot_kelsch,Still Report #718 - Trump IS for Real! https://t.co/4dER3XkhtP via @YouTube I hope this is true. #Trump2016 #Trump #MakeAmericaGreatAgain,0
39:00:00,@glbt4trump,"Indiana Deputy Killed, Another Injured While Serving Warrant https://t.co/986LopwOpg via @nbcnews #Trump #TrumpTrain #MakeAmericaGreatAgain",0
39:00:00,@posthuman,#MakeAmericaGreatAgain #MakeTheInternetDialupAgain #MakeTrainsSteamAgain #MakeShipsWoodAgain #MakeBooksScrollsAgain #MakeDonaldDrumpfAgain,0
39:00:00,@Thomas__Art,ABSOLUTELY! #AlwaysTrump #MakeAmericaGreatAgain #Trump2016 #TrumpTrain https://t.co/AOO6ELFxjh,0
39:00:00,@AKoertje,RT @KatrinaPierson: #MakeAmericaGreatAgain,159
39:00:00,@JRP_123456789,"RT @realDonaldTrump: Thank you- Tucson, Arizona! A great afternoon with 6,000 supporters! #VoteTrump on Tuesday! #MakeAmericaGreatAgain htt…",4869
39:00:00,@frankflizack,RT @globalsocialm2: @realDonaldTrump https://t.co/pVTNPKABtg #MakeAmericaGreatAgain #NoSacredCows #nopoliticalcorrectness #nomoresocialexpe…,11
39:00:00,@ABPolitical,RT @neff_augie: Who is a bigot? #MakeAmericaGreatAgain #Trump2016 #AlwaysTrump #Indicted #LouDobbsTonight https://t.co/x3O3R57OOK,3
39:00:00,@joeyforrealtho,@SenSanders why are you talking about Mexico ? #MakeAmericaGreatAgain,0
39:01:00,@braindamged,RT @DanScavino: WELCOME to the #TrumpTrain🚂💨🇺🇸 @ScottBaio! #Trump2016 #MakeAmericaGreatAgain https://t.co/xPkf5qVlxg,1223
39:01:00,@JRP_123456789,RT @realDonaldTrump: THANK YOU ARIZONA! Get out and #VoteTrump on Tuesday! #AZPrimary #MakeAmericaGreatAgain #Trump2016 https://t.co/5itxk…,4524
39:01:00,@karbob85,RT @keksec__org: @realDonaldTrump America and its allies will prosper under your rule! #MakeAmericaGreatAgain,23
39:01:00,@john_bijou,RT @CatRN4U: #TrumpTrain #MakeAmericaGreatAgain I support Donald J Trump https://t.co/PGGLru8eRR,2
39:01:00,@estherprosser14,"RT @loudobbsnews: NYC @realDonaldTrump Protests led by BLM, some arrests....the activists making it clear @Trump2016 is now a movement #Mak…",524
39:01:00,@kenwklein,@SeahawkSchmidty what does trump say is best for our country? He just says #makeamericagreatagain. When he talks policy I disagree with him.,0
39:01:00,@esperhickman,"RT @LindaSuhler: You are SO screwed, GOP. And you haven't even seen us mad. YET. You will. ✔️ VOTE #Trump2016 #MakeAmericaGreatAgain https…",529
39:01:00,@e_plebnista,Can he close? He's already 2 steps ahead of the the 2 steps you'd thought he would be. #MakeAmericaGreatAgain https://t.co/uaW2A0BVPy,0
39:01:00,@BHogg93,RT @realDonaldTrump: .@jessebwatters- Watching your show from Arizona where we just had a big rally. It is fantastic- everybody loves it! #…,2964
39:01:00,@dharris1542,"Thank you, Loretta! Have always loved you! Let's unite and #MakeAmericaGreatAgain #VoteTrump #AlwaysTrump https://t.co/9y1p97GOpP",0
39:01:00,@3pop50,RT @loudobbsnews: And do you believe a single word of what he says? #Trump2016 #MakeAmericaGreatAgain #Dobb https://t.co/5GSM4DbHiB,93
39:01:00,@BProhodski,RT @Hstockpicks: @mitchellvii great job BILL! #TRUMP @realDonaldTrump NEEDS ALL OF US TO HELP #MakeAmericaGreatAgain 🇺🇸 @DanScavino @Campai…,3
39:01:00,@tinahuntsme,RT @loudobbsnews: And do you believe a single word of what he says? #Trump2016 #MakeAmericaGreatAgain #Dobb https://t.co/5GSM4DbHiB,93
39:01:00,@tivids,RT @Beansiesdaddy: FULL Boycott of @foxnews tonight people! #trump2016 #trump #teamtrump #makeamericagreatagain https://t.co/sVIoTuHrhp,8
39:01:00,@NationalAcq,#MakeAmericaGreatAgain #Trump #Trump2016 #TeamTrump #TrumpTrain #VoteTrump #AlwaysTrump #NeverCruz https://t.co/1ODNH1FbyZ,0
39:01:00,@sharcou,RT @DarrenJJordan: FREE 💰 4 ILLEGALS #NeverHillary #VoteTrump #AlwaysTrump #MakeAmericaGreatAgain #Trump2016 #TeamTrump #Hillary2016 https:…,108
39:01:00,@Lisa22545183,RT @LindaSuhler: Please Caucus For Trump #Utah! ✔️ VOTE #Trump2016 #UTCaucus #UtahForTrump #UtahCaucus #MakeAmericaGreatAgain https://t.co/…,88
39:01:00,@BAMAJOE4,RT @theblacks4Trump: Here is what to say to a #TrumpProtest - #GETAJOB #OCCUPYADESK #Trump2016 #TrumpTrain #Trump #MakeAmericaGreatAgain ht…,119
39:01:00,@MDavidMorris2,RT @loudobbsnews: Can He Close the Deal? @realDonalTrump outperformed himself in Florida https://t.co/QCUEaIYZLO #Trump2016 #MakeAmericaGre…,63
39:01:00,@Lisa22545183,RT @Rockprincess818: #TeamTrump So Cal! We've got your back @realDonaldTrump #MakeAmericaGreatAgain cc @DanScavino https://t.co/T73aGIf4…,191
39:01:00,@Blacksvotetrump,A liberal is someone who loathe the family unit. #whatisaliberal #Trump2016 #crushtrump #MakeAmericaGreatAgain https://t.co/n0l0PRWZhu,0
39:01:00,@stopthatjunk,RT @pallyden0110: Open Convention won't divide party. #MakeAmericaGreatAgain is no different than #hopeandchange @FoxNews @cvpayne,1
39:01:00,@Melanee7305,A great video of Trump. He speaks from his heart . . . https://t.co/VqP3X0l4Er #MakeAmericaGreatAgain #Trump2016 #TrumpTrain,0
39:01:00,@JPRadioMofoSoto,RT @loudobbsnews: And do you believe a single word of what he says? #Trump2016 #MakeAmericaGreatAgain #Dobb https://t.co/5GSM4DbHiB,93
39:02:00,@xjohnlx,RT @Rockprincess818: #TeamTrump So Cal! We've got your back @realDonaldTrump #MakeAmericaGreatAgain cc @DanScavino https://t.co/T73aGIf4…,191
40:00:00,@twgforceone,#MakeAmericaGreatAgain #Trump #YUGE #America https://t.co/WzZfwm3ajo,0
40:00:00,@Miraclebaby5000,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",60
40:00:00,@Tbear1Vj,RT @AlyLovesMovies: NY Congressman Reed ENDORSES @RealDonaldTRUMP #voteTrump #MakeAmericaGreatAgain #AmericanSamoa #Utah #Arizona https://t…,16
40:00:00,@daddy_epic_bae,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",60
40:00:00,@NeverWasteVote,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",60
40:00:00,@pinkbeachlady,RT @HardcoreRep: RED ALERT! SPREAD! #TrumpTrain #Trump2016 #Trump #MakeAmericaGreatAgain https://t.co/a3xIRyhBUo,2
40:00:00,@moonraker690,RT @carlalykins: POLL: MILITARY wants @realDonaldTrump as POTUS. Cruz-not so much. #Trump2016 #MakeAmericaGreatAgain #tcot @ccot @goo https…,4
40:00:00,@debdew2,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",60
40:00:00,@Perley56,"RT @realDonaldTrump: Thank you- Tucson, Arizona! A great afternoon with 6,000 supporters! #VoteTrump on Tuesday! #MakeAmericaGreatAgain htt…",4893
40:00:00,@roadwarriorBob,RT @loudobbsnews: Corker beginning to step up #MakeAmericaGreatAgain #Trump2016 #Dobbs https://t.co/g7Qfw2dFGm,163
40:00:00,@mcphersonfamily,RT @StrengthenTheUS: The TRUMP Fight Song [unofficial] https://t.co/7nTEwWcsPt #TrumpForPresident #Trump2016 #MakeAmericaGreatAgain #Trump …,473
40:00:00,@AZ49ersfan,RT @NetworksManager: .My Man @realDonaldTrump is Killing It #LIVE #PalmBeach #Florida! #MakeAmericaGREatAgain #TrumpTrain #Trump2016 #DC ht…,20
40:00:00,@Allanhamilton12,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",60
40:01:00,@OldandNavy,"RT @loudobbsnews: MSM Media Not Reporting MoveOn, Sanders Disruptors Attacking Trump Rally https://t.co/LFyXZLvnFa via @fox13now #MakeAmeri…",481
40:01:00,@LouisDasch,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",60
40:01:00,@RudyPHS16,"RT @LindaSuhler: You are SO screwed, GOP. And you haven't even seen us mad. YET. You will. ✔️ VOTE #Trump2016 #MakeAmericaGreatAgain https…",593
40:01:00,@Perley56,RT @realDonaldTrump: THANK YOU ARIZONA! Get out and #VoteTrump on Tuesday! #AZPrimary #MakeAmericaGreatAgain #Trump2016 https://t.co/5itxk…,4567
40:01:00,@sparky1florida,RT @NeilTurner_: @realDonaldTrump Get out and VOTE! #VoteTrump #MakeAmericaGreatAgain https://t.co/FgKWuiTFZl,100
40:01:00,@MdlMurray,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",60
40:01:00,@otakuproxy,RT @xirus112: #VoteHarder #MakeAmericaGreatAgain #FeelTheBern #AP4LP https://t.co/WrcAn3vLTG,3
40:01:00,@LaneyCrews,"RT @Ziplok_: i voted for Donald J. Trump today in Arizona. #MakeAmericaGreatAgain @realDonaldTrump retweet this 100,000,000,000X",248
40:01:00,@LImmigrantsofus,He is not coached in style or speech. He is his OWN MAN! With @realDonaldTrump What you hear or see is what you get. #MakeAmericaGreatAgain,0
40:01:00,@mtbackpackrk,RT @loudobbsnews: Corker beginning to step up #MakeAmericaGreatAgain #Trump2016 #Dobbs https://t.co/g7Qfw2dFGm,163
40:01:00,@lorischovanec,RT @theblacks4Trump: Here is what to say to a #TrumpProtest - #GETAJOB #OCCUPYADESK #Trump2016 #TrumpTrain #Trump #MakeAmericaGreatAgain ht…,189
40:01:00,@1559pg,RT @Johnathin79: #TrumpNation #TrumpTrain #AlwaysTrump #OnlyTrump #MakeAmericaGreatAgain https://t.co/wT0ZHBfDr9,73
40:01:00,@1pitbullharley,"RT @trump_world: ""We are going to win!"" @RealDonaldTrump #MakeAmericaGreatAgain #Trump2016 https://t.co/pV5pqCnPdt""",228
40:01:00,@smithlovedunbar,RT @loudobbsnews: Corker beginning to step up #MakeAmericaGreatAgain #Trump2016 #Dobbs https://t.co/g7Qfw2dFGm,163
40:01:00,@cmsarge53,RT @TheFirstRanger: Cruz supporters believe in #Constitution & #Conservatism Trump supporters believe in hollow slogans like #MakeAmeric…,2
40:01:00,@no2libs007,RT @FranMFarber: @realDonaldTrump I'm at a party with legal immigrants and they love you and are on the Trump Train. 🇺🇸 #MakeAmericaGreatAg…,17
40:01:00,@IBBLESD,Come2gether #makeamericagreatagain #donthate #RobinWilliams #usa #strong #livelovelaugh #theresonlyoneyou ... https://t.co/tztiDMAVbQ,0
40:01:00,@JohnStutsman77,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",60
40:01:00,@AKoertje,"RT @steph93065: If we want a STRONG leader fighting FOR America, we found him. #Trump2016 #MakeAmericaGreatAgain 💙🇺🇸❤️ https://t.co/PGXE…",748
40:01:00,@jensen1230,RT @Mike_Beacham: #TRUTH #TRUMP #StraightTalk #NoMorePC #MakeAmericaGreatAgain VOTING REVOLUTION NOW @realDonaldTrump @DanScavino http…,18
40:01:00,@JamesPenrose5,"RT @HardCoreAds: .@NetworksManager ""We have to bring party together..will win like never B4."" #GOP #TrumpTrain #MakeAmericaGreatAgain https…",12
40:01:00,@chattycathy317,When they got here Let me guess They went to work Nobodyhanded themwelfare They built AMERICA #MakeAmericaGreatAgain https://t.co/bJVwJRPFL1,0
40:01:00,@stretch4444,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",60
40:01:00,@yianna101,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",60
40:01:00,@volleymac40,"RT @jojoh888: I'll NEVER support defacing the US flag, it represents my freedom and those who died for us #MakeAmericaGreatAgain https://t.…",50
40:01:00,@waye_toni,RT @LindaSuhler: Please Caucus For Trump #Utah! ✔️ VOTE #Trump2016 #UTCaucus #UtahForTrump #UtahCaucus #MakeAmericaGreatAgain https://t.co/…,126
40:01:00,@CathyTo47590555,RT @realDonaldTrump: .@jessebwatters- Watching your show from Arizona where we just had a big rally. It is fantastic- everybody loves it! #…,2974
40:01:00,@azar1978,RT @loudobbsnews: Corker beginning to step up #MakeAmericaGreatAgain #Trump2016 #Dobbs https://t.co/g7Qfw2dFGm,163
40:01:00,@otakuproxy,RT @xirus112: .@realDonaldTrump @BernieSanders @AP4LP #VoteHarder #MakeAmericaGreatAgain #FeelTheBern #AP4LP https://t.co/nn8ICUv8iV,1
40:01:00,@Rebel4Cause,I love Arizona #TrumpAZ #TrumpTrain #MakeAmericaGreatAgain #VoteTrump https://t.co/QwuTznSuGV,0
40:01:00,@OldSkull65,Another #TrumpEndorsement #EndorseTrump #MakeAmericaGreatAgain #Trump2016 #CruzCrew https://t.co/uq4ryM0Jyn,0
40:01:00,@JilliSizzle,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",60
40:01:00,@CAFCUSA,RT @ibleedcoffee: This is not just an election. It's a REVOLUTION. #trump2016 #TeamTrump #MakeAmericaGreatAgain #unashamed,3
40:01:00,@Mich4Trump,RT @theblacks4Trump: Here is what to say to a #TrumpProtest - #GETAJOB #OCCUPYADESK #Trump2016 #TrumpTrain #Trump #MakeAmericaGreatAgain ht…,189
40:01:00,@WesleyDodds1,RT @KayAdamsB: @UtahLocalNews @realDonaldTrump #MakeAmericaGreatAgain @sherrif joe @UTHornsRawk https://t.co/2ML4pUhe7b,1
40:01:00,@stretch4444,RT @loudobbsnews: Can He Close the Deal? @realDonalTrump outperformed himself in Florida https://t.co/QCUEaIYZLO #Trump2016 #MakeAmericaGre…,106
40:01:00,@TaeKwonTizzle,RT @keksec__org: @realDonaldTrump You truly are a brilliant man! #MakeAmericaGreatAgain https://t.co/TcbVrFxOO5,55
40:01:00,@dallas_413,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",60
40:01:00,@MlLoRusso,"RT @ArRuple: WWII VET, 👉My HERO, My Dad👈.....Voting #Trump Voting to #MakeAmericaGreatAgain🔴⚪🔵 @realDonaldTrump @mitchellvii https://t.co/V…",729
40:01:00,@propstp48,"RT @LindaSuhler: You are SO screwed, GOP. And you haven't even seen us mad. YET. You will. ✔️ VOTE #Trump2016 #MakeAmericaGreatAgain https…",593
40:02:00,@PRMurphyinWA,Willie Robertson endorses Trump for POTUS. #Trump2016 #TrumpTrain #MakeAmericaGreatAgain https://t.co/aI7QiIqYY1,0
40:02:00,@SaddamoStella,RT @DaystoTrump: 233 Days To #Trump : Counting down to the election in November! #Trump2016 #VoteTrump #MakeAmericaGreatAgain https://t.co/…,12
41:00:00,@TexasTropgal,@debbiegar2 @FoxNews @realDonaldTrump No more excuses for this type of behavior! #MakeAmericaGreatAgain,0
41:00:00,@_alee41,RT @keksec__org: @realDonaldTrump Sometimes by losing a battle you find a new way to win the war. #MakeAmericaGreatAgain https://t.co/udqH5…,4
41:00:00,@justhad2bthere,RT @PatriotThread: Retweet if you're ready! #MakeAmericaGreatAgain #Trump2016 https://t.co/5RYj7b0gXh,1327
41:00:00,@MilanqhScott,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",330
41:00:00,@robyns323,RT @Billright50: WE THE PEOPLE WILL NOT BE DENIED PLAN ON OHIO THIS SUMMER GOP CONVENTION #gop #ohio #ByThePeople #makeamericagreatagain #M…,2
41:00:00,@RosaPac37051918,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",330
41:00:00,@BeFairness,RT @keksec__org: @realDonaldTrump Sometimes by losing a battle you find a new way to win the war. #MakeAmericaGreatAgain https://t.co/udqH5…,4
41:00:00,@CowgirlMoon,"RT @2ANow: MT Illegal is Not A Race, It Is A Crime #MakeAmericaGreatAgain https://t.co/P3dqPl6PPJ TT (@NewportLost)",7
41:00:00,@globalsocialm2,@realDonaldTrump @MELANIATRUMP https://t.co/pVTNPKABtg #MakeAmericaGreatAgain #NoSacredCows #nopoliticalcorrectness #nomoresocialexperiments,0
41:00:00,@conserv2mysoul,"RT @trump_world: Clint Eastwood endorses and campaigns for Trump. #MakeAmericaGreatAgain #Trump2016 https://t.co/nZs31HHNRl""",1243
41:00:00,@AmakNifa,@RogerJStoneJr is AWESOME in paving the way for the BRILLIANCEof @realDonaldTrump so he can #MakeAmericaGreatAgain Lyin @tedcruz DntHavaChnc,0
41:00:00,@Alpha_Blaster,RT @realDonaldTrump: Great to be back in Arizona! #MakeAmericaGreatAgain #Trump2016 https://t.co/uo287ZGvvQ,5768
41:01:00,@TruthfulTrump,"Look at @JohnKasich. See his big, elephant-sized ears? Dumbo. What a dummy. #MakeKasichsEarsSmallAgain #MakeAmericaGreatAgain #Trump2016",0
41:01:00,@TrumpedAmerica,Frank Sinatra - ;Theme from New York New York; (Concert Collection) https://t.co/DJafjVqB0u #MAkeAmericaGreatAgain https://t.co/wrxNfYQwOT,0
41:01:00,@PastorOmayra,Time to relax walking my baby. Remember to #MakeAmericaGreatAgain #ArizonaPrimary #UtahCaucus #AlwaysTrump President https://t.co/YnqH5WV7Ph,0
41:01:00,@Sproles_10,"RT @realDonaldTrump: Thank you- Tucson, Arizona! A great afternoon with 6,000 supporters! #VoteTrump on Tuesday! #MakeAmericaGreatAgain htt…",4925
41:01:00,@ThePamStevens,"@realDonaldTrump don't get mad, get even!!!#Trump2016 #MakeAmericaGreatAgain",0
41:01:00,@Alpha_Blaster,"RT @JOMainEvent: Trump confirming that ""We the People"" are not to be criticized for practicing our 1st amendment. #AlwaysTrump #MakeAmeri…",29
41:01:00,@dogmon1984,RT @WayneDupreeShow: Thieves! #DefeatHillary #OhHilNo #CruzCrew #AlwaysTrump #MakeAmericaGreatAgain #WakeUpAmerica #TheWDShow https://t.co…,222
41:01:00,@Sproles_10,RT @realDonaldTrump: Great to be back in Arizona! #MakeAmericaGreatAgain #Trump2016 https://t.co/uo287ZGvvQ,5768
41:01:00,@LaCasacaBlog,RT @moomdesigns: 2016 Pres. Race banter kits .#MakeAmericaGreatAgain #ImWithHer #FeelTheBern @LaCasacaBlog https://t.co/I3dFYe03fH,1
41:01:00,@letsrollamerica,@623Sis Oh so typical! #VoteTrump to #MakeAmericaGreatAgain I WANT MY COUNTRY BACK!,0
41:01:00,@peacema49,RT @TrumpedAmerica: Frank Sinatra - ;Theme from New York New York; (Concert Collection) https://t.co/DJafjVqB0u #MAkeAmericaGreatAgain http…,1
41:01:00,@Gunnyed,RT @keksec__org: @realDonaldTrump Sometimes by losing a battle you find a new way to win the war. #MakeAmericaGreatAgain https://t.co/udqH5…,4
41:01:00,@mm_uscg,RT @NYC4TRUMP2016: Anti-Trump Protester April Foster Charged with Hitting Police Horse in Kansas City -Breitbart https://t.co/4Eevr2CqQZ #M…,13
41:01:00,@OhMamma_Mia,"RT @loudobbsnews: Clinton & Sanders Must Rein in Supporters: Threats against @realDonaldTrump's son Eric, sister Maryanne Trump Barry #Make…",330
41:01:00,@JimWindes,"RT @LindaSuhler: You're pushing your luck, GOP. You haven't seen us mad. You will. ✔️ VOTE #Trump2016 #MakeAmericaGreatAgain https://t.co/…",836
41:01:00,@vachilly64,RT @NYC4TRUMP2016: HELLO AMERICA #Trump2016 #MakeAmericaGreatAgain https://t.co/mm9L4sLM19,9
41:01:00,@bobby990r_1,"@realDonaldTrump @MELANIATRUMP @realDonaldTrump we hope you got some rest! We're with you to the NOMINATION, beyond. #MakeAmericaGreatAgain",1
41:01:00,@msann43,RT @loudobbsnews: And do you believe a single word of what he says? #Trump2016 #MakeAmericaGreatAgain #Dobb https://t.co/5GSM4DbHiB,216
41:01:00,@DivineConcep,RT @trump_world: @realDonaldTrump #MakeAmericaGreatAgain https://t.co/D002wIpl3M,2
41:01:00,@EugeneMcCarty,"RT @realDonaldTrump: THANK YOU ARIZONA! 20,000 amazing supporters! Get out and #VoteTrump on Tuesday. I love you! #MakeAmericaGreatAgain ht…",8383
41:01:00,@trumpsmyman,RT @WeThePeopleFor: We need #UTCaucus #AZPrimary to vote him @realDonaldTrump #Trump2016 #MakeAmericaGreatAgain #TrumpTrain https://t.co/…,2
41:01:00,@jminator2002,RT @realDonaldTrump: THANK YOU ARIZONA! Get out and #VoteTrump on Tuesday! #AZPrimary #MakeAmericaGreatAgain #Trump2016 https://t.co/5itxk…,4611
41:01:00,@GeorgeWhiteJr,RT @TheresaMechele: @realDonaldTrump Rally thousands. Arizona is Trump Country! Arizona wants President Trump to #MakeAmericaGreatAgain htt…,43
41:01:00,@2016DTS,"RT @loudobbsnews: Trump's Triumph...Activists and Disruptors Snarl Traffic for Miles, @realDonaldTrump and AZ Supporters Rally Anyway #Make…",543
41:01:00,@USAHipster,RT @realDonaldTrump: .@AndreaTantaros- You are a true journalistic professional. I so agree with what you say. Keep up the great work! #Mak…,4181
41:01:00,@scainbilt22,RT @KatrinaPierson: #MakeAmericaGreatAgain https://t.co/4lIK6f4kVB,769
41:01:00,@TomBennett1228,"RT @trump_world: ""We are going to win!"" @RealDonaldTrump #MakeAmericaGreatAgain #Trump2016 https://t.co/pV5pqCnPdt""",231
